vid_id,fps,vid_url,view,participants,file_name
c6rnGYFUKC8,25,https://www.youtube.com/watch?v=c6rnGYFUKC8,off,2,#494 - The Gig Guy - The Daily Talk Show [c6rnGYFUKC8].mp4
GL0AEYmG_KM,25,https://www.youtube.com/watch?v=GL0AEYmG_KM,off,2,#605 - Temperament Issues - The Daily Talk Show [GL0AEYmG_KM].mp4
L7DAk_h1jKY,25,https://www.youtube.com/watch?v=L7DAk_h1jKY,off,2,#953 - Drill Rap Vs. Country Music - The Daily Talk Show [L7DAk_h1jKY].mp4
q7SyvT9D680,25,https://www.youtube.com/watch?v=q7SyvT9D680,off,2,#381 - Still Processing - The Daily Talk Show [q7SyvT9D680].mp4
AIu79uQxQ60,25,https://www.youtube.com/watch?v=AIu79uQxQ60,off,4,#414 - King Gronk Trevor Long's Big Surprise - The Daily Talk Show [AIu79uQxQ60].mp4
l43DrcpiANE,25,https://www.youtube.com/watch?v=l43DrcpiANE,on,2,#925 - We're Taking A Break - The Daily Talk Show [l43DrcpiANE].mp4
Q2aGXi-_fZI,25,https://www.youtube.com/watch?v=Q2aGXi-_fZI,on,4,#696 - The Stitch-up - The Daily Talk Show [Q2aGXi-_fZI].mp4
yCumsYJQVJQ,30,https://www.youtube.com/watch?v=yCumsYJQVJQ,on,3,#908 - The Birthday Business - The Daily Talk Show [yCumsYJQVJQ].mp4
18kk8S_yEQw,30,https://www.youtube.com/watch?v=18kk8S_yEQw,on,4,#688 - A Rebrand - The Daily Talk Show [18kk8S_yEQw].mp4
W8cBAIaILLc,25,https://www.youtube.com/watch?v=W8cBAIaILLc,on,4,#879 - A Forgotten Mask - The Daily Talk Show [W8cBAIaILLc].mp4
xOVePY04q8w,25,https://www.youtube.com/watch?v=xOVePY04q8w,off,2,"#353 - Hug, Kiss, Handshake - The Daily Talk Show [xOVePY04q8w].mp4"
kd4FoEgeWpY,25,https://www.youtube.com/watch?v=kd4FoEgeWpY,off,2,#561 - Catching Up With A Few Oldies - The Daily Talk Show [kd4FoEgeWpY].mp4
TqP-uX5sWV0,25,https://www.youtube.com/watch?v=TqP-uX5sWV0,off,3,#593 - Happy Harry Is Back - The Daily Talk Show [TqP-uX5sWV0].mp4
VGuEilMGMFs,25,https://www.youtube.com/watch?v=VGuEilMGMFs,off,4,"#584 - Jack Steele & Matt Ford, The Inspired Unemployed - The Daily Talk Show [VGuEilMGMFs].mp4"
FVfPXr6U6YE,25,https://www.youtube.com/watch?v=FVfPXr6U6YE,off,2,#554 - Quirks & Clubs - The Daily Talk Show [FVfPXr6U6YE].mp4
AYvYZeFx4F4,25,https://www.youtube.com/watch?v=AYvYZeFx4F4,off,2,#424 - The Airbnb Generation - The Daily Talk Show [AYvYZeFx4F4].mp4
HBlFmji5CMk,25,https://www.youtube.com/watch?v=HBlFmji5CMk,off,3,#461 - Ben Fordham 🍕 That’s Crazy - The Daily Talk Show [HBlFmji5CMk].mp4
FHzZlvLpkuw,25,https://www.youtube.com/watch?v=FHzZlvLpkuw,off,3,#317 - Simon Taylor On Star Signs & Show Biz - The Daily Talk Show [FHzZlvLpkuw].mp4
7YuNnPuyKtI,25,https://www.youtube.com/watch?v=7YuNnPuyKtI,off,3,#505 -  How's Fitbit？ - The Daily Talk Show [7YuNnPuyKtI].mp4
TIEESY5F9So,25,https://www.youtube.com/watch?v=TIEESY5F9So,mix,5,#794 - Got him! - The Daily Talk Show [TIEESY5F9So].mp4
VxqgvVv9zq0,25,https://www.youtube.com/watch?v=VxqgvVv9zq0,off,2,#496 - No Fights On The Flight - The Daily Talk Show [VxqgvVv9zq0].mp4
Pomp2rIO9BM,25,https://www.youtube.com/watch?v=Pomp2rIO9BM,off,2,#976 - Bodhi Has Been Exposed To Offensive Song Lyrics - The Daily Talk Show [Pomp2rIO9BM].mp4
fEcXohzYjPA,25,https://www.youtube.com/watch?v=fEcXohzYjPA,off,2,#526 - Back To School - The Daily Talk Show [fEcXohzYjPA].mp4
pIISh6EwBI4,25,https://www.youtube.com/watch?v=pIISh6EwBI4,on,4,#730 - Board Meetings & Announcements - The Daily Talk Show [pIISh6EwBI4].mp4
cjpoSJph8gA,25,https://www.youtube.com/watch?v=cjpoSJph8gA,off,4,#393 - Buffet vs All You Can Eat - The Daily Talk Show [cjpoSJph8gA].mp4
20O9B66qJ9c,30,https://www.youtube.com/watch?v=20O9B66qJ9c,on,2,#870 - The Sports Equipment Guy - The Daily Talk Show [20O9B66qJ9c].mp4
8WAJ-zG68iI,25,https://www.youtube.com/watch?v=8WAJ-zG68iI,off,2,#339 - Dylayed - The Daily Talk Show [8WAJ-zG68iI].mp4
C6w89sAk7tQ,25,https://www.youtube.com/watch?v=C6w89sAk7tQ,off,3,#495 - Vince Lebon On Building A Global Shoe Brand - The Daily Talk Show [C6w89sAk7tQ].mp4
xlDf7Or0C6Q,25,https://www.youtube.com/watch?v=xlDf7Or0C6Q,off,3,#538 - The Gingerbread Castle - The Daily Talk Show [xlDf7Or0C6Q].mp4
kBmGr0tbuH8,25,https://www.youtube.com/watch?v=kBmGr0tbuH8,off,2,#482 - Vacant Eyes - The Daily Talk Show [kBmGr0tbuH8].mp4
VX_MwVAlTp8,25,https://www.youtube.com/watch?v=VX_MwVAlTp8,off,2,#545 - Josh Loves Christmas - The Daily Talk Show [VX_MwVAlTp8].mp4
As276j5xtYM,25,https://www.youtube.com/watch?v=As276j5xtYM,off,2,#476 - Promises & Postcodes - The Daily Talk Show [As276j5xtYM].mp4
kiRQlsebqZc,25,https://www.youtube.com/watch?v=kiRQlsebqZc,off,2,#630 - Pub Crawls & Mr. 97's 21st - The Daily Talk Show [kiRQlsebqZc].mp4
iAzHXp3xmF4,25,https://www.youtube.com/watch?v=iAzHXp3xmF4,off,3,#619 - Jo Stanley On Being Present - The Daily Talk Show [iAzHXp3xmF4].mp4
SBDI8rxwEf0,30,https://www.youtube.com/watch?v=SBDI8rxwEf0,off,5,#765 - Deleted By Facebook - The Daily Talk Show [SBDI8rxwEf0].mp4
ZpS3EMymvoQ,30,https://www.youtube.com/watch?v=ZpS3EMymvoQ,mix,4,#755 - Sustainable Coffee Cups - Russell Touyz (Eco Barista) - The Daily Talk Show [ZpS3EMymvoQ].mp4
fY72Qgk8EyE,25,https://www.youtube.com/watch?v=fY72Qgk8EyE,off,3,#311 - Craig Harper's Questions For Humans (LIVE SHOW) - The Daily Talk Show [fY72Qgk8EyE].mp4
PAFIcuoo7Qo,25,https://www.youtube.com/watch?v=PAFIcuoo7Qo,off,3,#326 - Sticky Fried Chicken With String Nguyen - The Daily Talk Show [PAFIcuoo7Qo].mp4
xlko4Avuw0g,25,https://www.youtube.com/watch?v=xlko4Avuw0g,mix,4,"#1000 - Gemma Watts, Pete Shepherd & Scooter Derek - 1000 Minute Live Stream [xlko4Avuw0g].mp4"
daeY3Q112Ds,25,https://www.youtube.com/watch?v=daeY3Q112Ds,off,2,#279 - Stolen Property - The Daily Talk Show [daeY3Q112Ds].mp4
etNGjOveRig,25,https://www.youtube.com/watch?v=etNGjOveRig,off,2,#1019 - Our Last Week - The Daily Talk Show [etNGjOveRig].mp4
JEx1LmGfEmI,25,https://www.youtube.com/watch?v=JEx1LmGfEmI,on,4,#928 - Living With Each Other - The Daily Talk Show [JEx1LmGfEmI].mp4
fDlV3GGwqFg,25,https://www.youtube.com/watch?v=fDlV3GGwqFg,off,2,#989 - Nothing Good Happens After 9_30 PM - The Daily Talk Show [fDlV3GGwqFg].mp4
QdIo3Sz2qwM,25,https://www.youtube.com/watch?v=QdIo3Sz2qwM,on,3,#916 - Matty J On Parenthood & Social Media - The Daily Talk Show [QdIo3Sz2qwM].mp4
2WTjQkF50RQ,25,https://www.youtube.com/watch?v=2WTjQkF50RQ,on,4,#699 - Josh's Stories - The Daily Talk Show [2WTjQkF50RQ].mp4
pgReY219YNU,25,https://www.youtube.com/watch?v=pgReY219YNU,mix,3,#778 - Fluff's Erika Geraerts On Brand Voice & Intuition - The Daily Talk Show [pgReY219YNU].mp4
I0gDUf2DnSM,25,https://www.youtube.com/watch?v=I0gDUf2DnSM,off,2,#320 - Tommy's Lost His Ego - The Daily Talk Show [I0gDUf2DnSM].mp4
ZVYz_lUELI4,25,https://www.youtube.com/watch?v=ZVYz_lUELI4,off,2,#977 - Nachos In A Microwave - The Daily Talk Show [ZVYz_lUELI4].mp4
XdVeEsFmiBs,25,https://www.youtube.com/watch?v=XdVeEsFmiBs,off,2,#1015 - Wine & Cheese On A Tuesday - The Daily Talk Show [XdVeEsFmiBs].mp4
RoHDBG5TDOY,25,https://www.youtube.com/watch?v=RoHDBG5TDOY,off,3,#402 - Six And Out With Ryan Jon - The Daily Talk Show [RoHDBG5TDOY].mp4
syA-71OgwmA,30,https://www.youtube.com/watch?v=syA-71OgwmA,on,2,#904 - The Admin Guy - The Daily Talk Show [syA-71OgwmA].mp4
9quSiq97TPM,30,https://www.youtube.com/watch?v=9quSiq97TPM,on,6,#800 - Celebrating 800 Episodes - The Daily Talk Show [9quSiq97TPM].mp4
rc6dZym6j58,30,https://www.youtube.com/watch?v=rc6dZym6j58,on,2,#846 - Weird Merchandise - The Daily Talk Show [rc6dZym6j58].mp4
lkcFltEztTw,25,https://www.youtube.com/watch?v=lkcFltEztTw,on,4,#729 - The Megaphone - The Daily Talk Show [lkcFltEztTw].mp4
5KZf8GAxsmA,30,https://www.youtube.com/watch?v=5KZf8GAxsmA,on,2,#888 - Nappy Sparks - The Daily Talk Show [5KZf8GAxsmA].mp4
To879118IUo,25,https://www.youtube.com/watch?v=To879118IUo,on,2,#819 - Routines & Dishwashers - The Daily Talk Show [To879118IUo].mp4
2D3KqU4_Zd8,25,https://www.youtube.com/watch?v=2D3KqU4_Zd8,off,3,#341 - Reframing Politics With Ruth McGowan OAM - The Daily Talk Show [2D3KqU4_Zd8].mp4
Ng3s5H9EOiw,25,https://www.youtube.com/watch?v=Ng3s5H9EOiw,mix,,#1000 - Trevor Long - 1000 Minute Live Stream - The Daily Talk Show [Ng3s5H9EOiw].mp4
CDH9Dz8KW2w,30,https://www.youtube.com/watch?v=CDH9Dz8KW2w,on,2,#911 - Who's Writing The Script - The Daily Talk Show [CDH9Dz8KW2w].mp4
Q-yv7Dcp2fM,25,https://www.youtube.com/watch?v=Q-yv7Dcp2fM,off,4,#900 - Mr. 97's 21st Birthday! - The Daily Talk Show [Q-yv7Dcp2fM].mp4
-bEeLg9dlaU,25,https://www.youtube.com/watch?v=-bEeLg9dlaU,off,2,#1016 - Team Tattoos - The Daily Talk Show [-bEeLg9dlaU].mp4
g8vDso1Gelw,25,https://www.youtube.com/watch?v=g8vDso1Gelw,on,4,#709 - The First Hour - The Daily Talk Show [g8vDso1Gelw].mp4
7efiCZkV6R8,25,https://www.youtube.com/watch?v=7efiCZkV6R8,off,4,#407 - #Sheppresent - The Daily Talk Show [7efiCZkV6R8].mp4
a07FfYeivz4,25,https://www.youtube.com/watch?v=a07FfYeivz4,off,3,#308 - Cyan Ta'eed On Purpose & People Pleasing - The Daily Talk Show [a07FfYeivz4].mp4
tRDtLXIGWMk,25,https://www.youtube.com/watch?v=tRDtLXIGWMk,off,3,#574 - Simon Taylor On Testing & Listening - The Daily Talk Show [tRDtLXIGWMk].mp4
Gxq2t1smYUM,25,https://www.youtube.com/watch?v=Gxq2t1smYUM,off,2,#984 - Graduating From Hypnobirthing Class - The Daily Talk Show [Gxq2t1smYUM].mp4
jDnxnyLpmY8,25,https://www.youtube.com/watch?v=jDnxnyLpmY8,on,4,#673 - Four Bedwetters - The Daily Talk Show [jDnxnyLpmY8].mp4
1ePDqHeZzG4,25,https://www.youtube.com/watch?v=1ePDqHeZzG4,off,2,#447 - I know Taekwondo - The Daily Talk Show [1ePDqHeZzG4].mp4
_j-xOaxvlLM,25,https://www.youtube.com/watch?v=_j-xOaxvlLM,off,3,#420 - Peaceful Living With Tommy's Mum - The Daily Talk Show [_j-xOaxvlLM].mp4
awtWps-VsVQ,30,https://www.youtube.com/watch?v=awtWps-VsVQ,on,25,#686 - Formal - The Daily Talk Show [awtWps-VsVQ].mp4
0hQkZYoaxxY,25,https://www.youtube.com/watch?v=0hQkZYoaxxY,off,2,#359 - Who figured that out？ - The Daily Talk Show [0hQkZYoaxxY].mp4
BpRVNCU7Z-o,25,https://www.youtube.com/watch?v=BpRVNCU7Z-o,off,3,#529 - Creating Space With Stacey June - The Daily Talk Show [BpRVNCU7Z-o].mp4
KosDzuAxC5A,25,https://www.youtube.com/watch?v=KosDzuAxC5A,on,4,#836 - A Crusty Nose - The Daily Talk Show [KosDzuAxC5A].mp4
BK8vFW46X6g,25,https://www.youtube.com/watch?v=BK8vFW46X6g,off,4,#386 - Sunday With Our Better Halves - The Daily Talk Show [BK8vFW46X6g].mp4
blUZXdwtIIQ,30,https://www.youtube.com/watch?v=blUZXdwtIIQ,on,2,#817 - A Rolling Surprise - The Daily Talk Show [blUZXdwtIIQ].mp4
Cc4uhzQDCsQ,25,https://www.youtube.com/watch?v=Cc4uhzQDCsQ,off,3,#418 - Geoff Jowett On Hobbies And Horses - The Daily Talk Show [Cc4uhzQDCsQ].mp4
kf3JZUo6lmQ,30,https://www.youtube.com/watch?v=kf3JZUo6lmQ,on,2,#847 - Bodhi's YouTube Channel - The Daily Talk Show [kf3JZUo6lmQ].mp4
a85aGjUcJhM,25,https://www.youtube.com/watch?v=a85aGjUcJhM,off,2,#570 - Tommy's First Drink - The Daily Talk Show [a85aGjUcJhM].mp4
30c421M03Wg,30,https://www.youtube.com/watch?v=30c421M03Wg,on,25,"#698 - Snakes, Surprises & Airbnb Mates - The Daily Talk Show [30c421M03Wg].mp4"
nXyfumsZWcA,25,https://www.youtube.com/watch?v=nXyfumsZWcA,on,4,#670 - The Hump Day Replay - The Daily Talk Show [nXyfumsZWcA].mp4
19oywPnwn9Y,25,https://www.youtube.com/watch?v=19oywPnwn9Y,off,2,#272 - The Pain Of Collaborating - The Daily Talk Show [19oywPnwn9Y].mp4
NXpLdy7FFzU,25,https://www.youtube.com/watch?v=NXpLdy7FFzU,off,3,#515 - Rhys Mitchell On Improv & Having A Plan B - The Daily Talk Show [NXpLdy7FFzU].mp4
4XjO4OAcpWw,25,https://www.youtube.com/watch?v=4XjO4OAcpWw,off,2,#337 - Instagram Fraud - The Daily Talk Show [4XjO4OAcpWw].mp4
XTaNZrXulJY,25,https://www.youtube.com/watch?v=XTaNZrXulJY,top,3,#1000 - Stacey June - 1000 Minute Live Stream - The Daily Talk Show [XTaNZrXulJY].mp4
6o7KRpsfHfU,25,https://www.youtube.com/watch?v=6o7KRpsfHfU,off,3,#416 - Sam Cavanagh On Content Teams - The Daily Talk Show [6o7KRpsfHfU].mp4
iWwMw-F_rP0,25,https://www.youtube.com/watch?v=iWwMw-F_rP0,off,2,#1010 - Josh's Blow-Up At Myer - The Daily Talk Show [iWwMw-F_rP0].mp4
OX5r2o8cJco,25,https://www.youtube.com/watch?v=OX5r2o8cJco,off,2,#983 - To The Moon - The Daily Talk Show [OX5r2o8cJco].mp4
AGtlfhCS0-E,25,https://www.youtube.com/watch?v=AGtlfhCS0-E,on,4,#823 - Farts & Niche Jobs - The Daily Talk Show [AGtlfhCS0-E].mp4
SfIu6rxmH1c,25,https://www.youtube.com/watch?v=SfIu6rxmH1c,on,4,"#693 - Shane Jacobson On Australian Film, Family & Mental Health - The Daily Talk Show [SfIu6rxmH1c].mp4"
U_fvG2ptd0Y,25,https://www.youtube.com/watch?v=U_fvG2ptd0Y,off,3,#369 - 3D-Dyl Rushed To Hospital - The Daily Talk Show [U_fvG2ptd0Y].mp4
Au8gS7KeIxU,25,https://www.youtube.com/watch?v=Au8gS7KeIxU,off,4,#455 - Release The Sounds With Jack Post & Radio Mike - The Daily Talk Show [Au8gS7KeIxU].mp4
udn7GQkYytM,25,https://www.youtube.com/watch?v=udn7GQkYytM,on,3,#804 - Phoebe Parsons On Anxiety & Growing Confessions of a Train Wreck - The Daily Talk Show [udn7GQkYytM].mp4
G1fG48hrkKI,25,https://www.youtube.com/watch?v=G1fG48hrkKI,off,3,"#970 - Fashion, Cars & Crime With Jess Lucas - The Daily Talk Show [G1fG48hrkKI].mp4"
wXftqWBwDVw,25,https://www.youtube.com/watch?v=wXftqWBwDVw,off,2,#969 - Acting In A Matt D'Avella Video - The Daily Talk Show [wXftqWBwDVw].mp4
GNJS9wnGcnk,25,https://www.youtube.com/watch?v=GNJS9wnGcnk,off,2,#467 - It's Time To Party - The Daily Talk Show [GNJS9wnGcnk].mp4
5e6EMQQPIis,25,https://www.youtube.com/watch?v=5e6EMQQPIis,off,2,#301 - The Banana Effect - The Daily Talk Show [5e6EMQQPIis].mp4
Sv-zASMXY98,25,https://www.youtube.com/watch?v=Sv-zASMXY98,off,2,#598 - We're Annoyed - The Daily Talk Show [Sv-zASMXY98].mp4
PQGKRdkZYV0,25,https://www.youtube.com/watch?v=PQGKRdkZYV0,off,2,#488 - Live Armwrestling - The Daily Talk Show [PQGKRdkZYV0].mp4
M2HbhOewJnI,25,https://www.youtube.com/watch?v=M2HbhOewJnI,on,5,#714 - Jase & PJ - 24 Hour Live Stream - The Daily Talk Show [M2HbhOewJnI].mp4
x8EBRD0zbSw,25,https://www.youtube.com/watch?v=x8EBRD0zbSw,off,2,#947 - Reality TV Characters - The Daily Talk Show [x8EBRD0zbSw].mp4
vh1F_yxEENU,25,https://www.youtube.com/watch?v=vh1F_yxEENU,off,4,#522 - Alex Ikonn & Mimi Ikonn On Taking Responsibility & Designing Your Life - The Daily Talk Show [vh1F_yxEENU].mp4
TH9mG3v-qdk,25,https://www.youtube.com/watch?v=TH9mG3v-qdk,off,3,#388 - The First In Australia With Craig Harper - The Daily Talk Show [TH9mG3v-qdk].mp4
u8wEBqS0KhE,25,https://www.youtube.com/watch?v=u8wEBqS0KhE,off,2,#489 - The Cloacal Kiss - The Daily Talk Show [u8wEBqS0KhE].mp4
qnytfiMIKXU,25,https://www.youtube.com/watch?v=qnytfiMIKXU,off,2,#398 - Waffle Prank & Echo Chambers - The Daily Talk Show [qnytfiMIKXU].mp4
9LFafr02iKA,25,https://www.youtube.com/watch?v=9LFafr02iKA,off,2,#1014 - What's Your Why？ - The Daily Talk Show [9LFafr02iKA].mp4
8tZoo5Xj1uE,30,https://www.youtube.com/watch?v=8tZoo5Xj1uE,off,2,#768 - Just The Two Of Us - The Daily Talk Show [8tZoo5Xj1uE].mp4
Kln0tt25nXg,25,https://www.youtube.com/watch?v=Kln0tt25nXg,mix,2,#231 - Our First Video Episode - The Daily Talk Show [Kln0tt25nXg].mp4
zlZSw15Z2Xs,25,https://www.youtube.com/watch?v=zlZSw15Z2Xs,off,3,#514 - Targa Sahyoun On Creative Collaboration & Intuition - The Daily Talk Show [zlZSw15Z2Xs].mp4
HwK82If4CG8,25,https://www.youtube.com/watch?v=HwK82If4CG8,on,4,#843 - The Advice Monster - The Daily Talk Show [HwK82If4CG8].mp4
Pcfi9oKOqhQ,25,https://www.youtube.com/watch?v=Pcfi9oKOqhQ,off,2,#263 - Gronk to Great - The Daily Talk Show [Pcfi9oKOqhQ].mp4
8W4Kn-zsVxM,30,https://www.youtube.com/watch?v=8W4Kn-zsVxM,on,2,#901 - Parent Teacher Interviews - The Daily Talk Show [8W4Kn-zsVxM].mp4
EtlHhzg1UAQ,25,https://www.youtube.com/watch?v=EtlHhzg1UAQ,off,2,#542 - Tram To The Gym - The Daily Talk Show [EtlHhzg1UAQ].mp4
EGXFv09tSww,25,https://www.youtube.com/watch?v=EGXFv09tSww,off,3,#567 - Leon Sjogren On Brand Integrations & 2020 - The Daily Talk Show [EGXFv09tSww].mp4
T0NwFkt4I8A,30,https://www.youtube.com/watch?v=T0NwFkt4I8A,on,4,#741 - Taking Over - The Daily Talk Show [T0NwFkt4I8A].mp4
hX-RUYrC-dA,25,https://www.youtube.com/watch?v=hX-RUYrC-dA,off,2,#396 - Moving To The Suburbs - The Daily Talk Show [hX-RUYrC-dA].mp4
u6hWMpU8Qvo,25,https://www.youtube.com/watch?v=u6hWMpU8Qvo,off,3,#462 - Live From Redfern Convenience Store - The Daily Talk Show [u6hWMpU8Qvo].mp4
8WhSRB2WTe8,30,https://www.youtube.com/watch?v=8WhSRB2WTe8,on,3,#640 - Tech Troubles & Being Grateful - The Daily Talk Show [8WhSRB2WTe8].mp4
EGFE_lhurHg,25,https://www.youtube.com/watch?v=EGFE_lhurHg,on,2,#905 - New Media & Content Consumption - The Daily Talk Show [EGFE_lhurHg].mp4
xKu4piG-mBo,25,https://www.youtube.com/watch?v=xKu4piG-mBo,mix,4,#753 - Crystal Andrews On Building Zee Feed - The Daily Talk Show [xKu4piG-mBo].mp4
7Eb9E84NTOA,25,https://www.youtube.com/watch?v=7Eb9E84NTOA,off,2,#956 - Buying Four Gallons Of Maple Syrup - The Daily Talk Show [7Eb9E84NTOA].mp4
5Iiyn5bKObE,25,https://www.youtube.com/watch?v=5Iiyn5bKObE,off,3,#555 - The Koonung Creek With Queen Gronk - The Daily Talk Show [5Iiyn5bKObE].mp4
NBz6mCTNmsA,25,https://www.youtube.com/watch?v=NBz6mCTNmsA,on,4,#857 - Winning $60 Million - The Daily Talk Show [NBz6mCTNmsA].mp4
Ij8lSRKRh0E,25,https://www.youtube.com/watch?v=Ij8lSRKRh0E,off,4,#344 - The Ultimate Australian Taste Test [Ij8lSRKRh0E].mp4
d3lrgEieu9Y,25,https://www.youtube.com/watch?v=d3lrgEieu9Y,off,3,#348 - Pivots and Purpose With Andrea Clarke - The Daily Talk Show [d3lrgEieu9Y].mp4
k1CXxgjyo-Y,25,https://www.youtube.com/watch?v=k1CXxgjyo-Y,on,4,"#702 - Lucid Dreaming, Skepticism & Being Grumpy - The Daily Talk Show [k1CXxgjyo-Y].mp4"
GwGvYA1vJQY,25,https://www.youtube.com/watch?v=GwGvYA1vJQY,mix,,#1000 - Ben Fordham - 1000 Minute Live Stream - The Daily Talk Show [GwGvYA1vJQY].mp4
2YRKXkstX_M,25,https://www.youtube.com/watch?v=2YRKXkstX_M,off,2,#294 - Tommy's Been Exploited - The Daily Talk Show [2YRKXkstX_M].mp4
BnpuwFgyqbQ,25,https://www.youtube.com/watch?v=BnpuwFgyqbQ,off,4,#438 - The Shameless Business Partnership With Michelle And Zara - The Daily Talk Show [BnpuwFgyqbQ].mp4
Z5dS0bjoFr8,30,https://www.youtube.com/watch?v=Z5dS0bjoFr8,on,4,"#689 - Tongues, Lying & The Psychologist - The Daily Talk Show [Z5dS0bjoFr8].mp4"
eXzM6t6jIFY,25,https://www.youtube.com/watch?v=eXzM6t6jIFY,on,4,"#732 - Pubs, Saunas and Sponsors - The Daily Talk Show [eXzM6t6jIFY].mp4"
bsG9Oqijdjw,25,https://www.youtube.com/watch?v=bsG9Oqijdjw,off,3,"#527 - Polly ＂PJ＂ Harding On Radio, Self-Improvement & Grief - The Daily Talk Show [bsG9Oqijdjw].mp4"
RuhoulQH9SU,25,https://www.youtube.com/watch?v=RuhoulQH9SU,off,2,#980 - Crypto FOMO - The Daily Talk Show [RuhoulQH9SU].mp4
weZk_B9Jh18,25,https://www.youtube.com/watch?v=weZk_B9Jh18,off,3,#520 - Grant Smillie On TV Rock & Starting E.P. & L.P. - The Daily Talk Show [weZk_B9Jh18].mp4
xOTl_LQdRD4,25,https://www.youtube.com/watch?v=xOTl_LQdRD4,off,2,#367 - Mr. 97 Sold Josh’s Kindle - The Daily Talk Show [xOTl_LQdRD4].mp4
STKYUbfKfqs,25,https://www.youtube.com/watch?v=STKYUbfKfqs,off,2,#345 - Mr. 97's Dating Update - The Daily Talk Show [STKYUbfKfqs].mp4
3wXSv2wf0cY,25,https://www.youtube.com/watch?v=3wXSv2wf0cY,off,3,"#304 - DJ Shergz, Dumplings and Dim Sims - The Daily Talk Show [3wXSv2wf0cY].mp4"
onPL7CQuTz8,30,https://www.youtube.com/watch?v=onPL7CQuTz8,on,2,#859 - Take This Offline - The Daily Talk Show [onPL7CQuTz8].mp4
FGF-FfVUuUQ,25,https://www.youtube.com/watch?v=FGF-FfVUuUQ,off,2,#350 - Drinking With The Coconut Crew - The Daily Talk Show [FGF-FfVUuUQ].mp4
H-8_iSUl-lw,25,https://www.youtube.com/watch?v=H-8_iSUl-lw,off,2,#612 - An Accidental Arse Photo - The Daily Talk Show [H-8_iSUl-lw].mp4
In7uEFnMk6E,25,https://www.youtube.com/watch?v=In7uEFnMk6E,on,2,#863 - Log Your Minutes - The Daily Talk Show [In7uEFnMk6E].mp4
XRi7F7Xd3xI,50,https://www.youtube.com/watch?v=XRi7F7Xd3xI,off,2,#944 - Big Cup Company - The Daily Talk Show [XRi7F7Xd3xI].mp4
-JYrfwM7Nl0,30,https://www.youtube.com/watch?v=-JYrfwM7Nl0,on,2,#897 - Stopping Coffee - The Daily Talk Show [-JYrfwM7Nl0].mp4
UFrwSdWEtto,25,https://www.youtube.com/watch?v=UFrwSdWEtto,mix,,#1000 - Matt D'Avella & Craig Harper - 1000 Minute Live Stream - The Daily Talk Show [UFrwSdWEtto].mp4
JBKvfi91fyM,25,https://www.youtube.com/watch?v=JBKvfi91fyM,off,3,#321 - Made in Melbourne with Ichpig's Nate Swinefeld - The Daily Talk Show [JBKvfi91fyM].mp4
nVns8O4Kuzo,25,https://www.youtube.com/watch?v=nVns8O4Kuzo,off,2,#299 - Creme Eggs And Reese's Ice-Cream - The Daily Talk Show [nVns8O4Kuzo].mp4
Gjs88jaUWPw,25,https://www.youtube.com/watch?v=Gjs88jaUWPw,mix,3,#941 - Brad Blanks Live From Washington DC - The Daily Talk Show [Gjs88jaUWPw].mp4
sN90oTBX0xY,30,https://www.youtube.com/watch?v=sN90oTBX0xY,on,4,#816 - Australian English Podcast - The Daily Talk Show [sN90oTBX0xY].mp4
qoioNieNXyo,30,https://www.youtube.com/watch?v=qoioNieNXyo,on,2,#798 - The Baseball Guy - The Daily Talk Show [qoioNieNXyo].mp4
PQ3kI8vDJjA,25,https://www.youtube.com/watch?v=PQ3kI8vDJjA,on,4,#721 - Lucille McCart - 24 Hour Live Stream - The Daily Talk Show [PQ3kI8vDJjA].mp4
ZRYzP1GRpCk,30,https://www.youtube.com/watch?v=ZRYzP1GRpCk,on,4,#815 - Pets & The Family Man - The Daily Talk Show [ZRYzP1GRpCk].mp4
_7WM7Qll8CY,25,https://www.youtube.com/watch?v=_7WM7Qll8CY,mix,3,#781 - Legal Advice For Startups With LUNA's Ronen Heine - The Daily Talk Show [_7WM7Qll8CY].mp4
Zd94eJ2r_so,25,https://www.youtube.com/watch?v=Zd94eJ2r_so,off,3,#523 - In-N-Out Burgers At LAX - The Daily Talk Show [Zd94eJ2r_so].mp4
L36xPo2u67c,25,https://www.youtube.com/watch?v=L36xPo2u67c,off,2,#394 - Borrowed & Broken - The Daily Talk Show [L36xPo2u67c].mp4
qmxPwMhrGIM,25,https://www.youtube.com/watch?v=qmxPwMhrGIM,on,4,#678 - Tickle Tickle - The Daily Talk Show [qmxPwMhrGIM].mp4
Q298BNS0u5Q,25,https://www.youtube.com/watch?v=Q298BNS0u5Q,off,6,#557 - Christmas With The Gronks - The Daily Talk Show [Q298BNS0u5Q].mp4
r2WtI1WKNTE,25,https://www.youtube.com/watch?v=r2WtI1WKNTE,off,3,#626 - Susie Jones On Building Your Cyber Fitness - The Daily Talk Show [r2WtI1WKNTE].mp4
8NLY9mjkfeg,25,https://www.youtube.com/watch?v=8NLY9mjkfeg,off,2,#310 - Eyewitness Janssen - The Daily Talk Show [8NLY9mjkfeg].mp4
z3EjbkUu3-I,30,https://www.youtube.com/watch?v=z3EjbkUu3-I,off,2,#776 - Grumpy & Ungrateful - The Daily Talk Show [z3EjbkUu3-I].mp4
